violationid,buildingid,boro,zip,inspectiondate,originalcorrectbydate,newcorrectbydate,novdescription,class,currentstatus,currentstatusdate,currentstatusdate 
10147476,27924,MANHATTAN,10032.0,2014-02-19,2014-03-24,2014-04-07,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ?11-06(B)(2)           1st DOOR FRAME  FROM EAST AT SOUTH WALL,         1st WALL CABINET  FROM SOUTH AT WEST WALL,         2nd WALL CABINET  FROM SOUTH AT WEST WALL,         3rd WALL CABINET  FROM SOUTH AT WEST WALL,         4th WALL CABINET  FROM SOUTH AT WEST WALL,         1st WINDOW FRAME  FROM WEST AT NORTH WALL IN THE 2nd ROOM  FROM EAST AT NORTH LOCATED AT APT 54, 5th STORY, 2nd APARTMENT FROM NORTH AT EAST",C,VIOLATION CLOSED,2016-08-01,2016-08-01
10147477,27924,MANHATTAN,10032.0,2014-02-19,2014-03-24,2014-04-07,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ?11-06(B)(2)           1st WINDOW FRAME  FROM NORTH AT EAST WALL IN THE 1st ROOM  FROM EAST LOCATED AT APT 54, 5th STORY, 2nd APARTMENT FROM NORTH AT EAST",C,VIOLATION CLOSED,2016-08-01,2016-08-01
10149822,249533,BROOKLYN,11226.0,2014-02-24,2014-03-26,2014-04-09,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ?11-06(B)(2)           1st DUMB WAITER  FROM WEST AT NORTH WALL IN THE KITCHEN  LOCATED AT APT 1E, 1st STORY, 2nd APARTMENT FROM EAST AT SOUTH",C,VIOLATION CLOSED,2014-11-05,2014-11-05
10150048,44131,MANHATTAN,10025.0,2014-02-21,2014-03-26,2014-04-09,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ï¿½ï¿½11-06(B)(2)           1st DOOR  FROM WEST AT NORTH WALL IN THE FOYER  LOCATED AT APT 11C, 11th STORY, 1st APARTMENT FROM EAST AT SOUTH",C,VIOLATION CLOSED,2017-07-21,2017-07-21
10150050,44131,MANHATTAN,10025.0,2014-02-21,2014-03-26,2014-04-09,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ï¿½ï¿½11-06(B)(2)           1st DOOR FRAME  FROM NORTH AT EAST WALL,         SOUTH WALL,         EAST WALL IN THE 1st BATHROOM  FROM EAST AT SOUTH LOCATED AT APT 11C, 11th STORY, 1st APARTMENT FROM EAST AT SOUTH",C,VIOLATION CLOSED,2017-07-21,2017-07-21
10150051,44131,MANHATTAN,10025.0,2014-02-21,2014-03-26,2014-04-09,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ï¿½ï¿½11-06(B)(2)           SOUTH WALL IN THE 2nd ROOM  FROM EAST AT SOUTH LOCATED AT APT 11C, 11th STORY, 1st APARTMENT FROM EAST AT SOUTH",C,VIOLATION CLOSED,2017-07-21,2017-07-21
10150125,132188,BROOKLYN,11220.0,2014-02-25,2014-04-04,2014-05-04,"SECTION 27-2070 ADM CODE  PROVIDE AN ADEQUATE SUPPLY OF GAS TO THE FIXTURES ,  IN THE KITCHEN  LOCATED AT APT 2, 1st STORY, 2nd APARTMENT FROM NORTH AT EAST",B,VIOLATION CLOSED,2014-11-18,2014-11-18
10150128,132188,BROOKLYN,11220.0,2014-02-25,2014-04-04,2014-05-04,"SECTION 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK AT CEILING AND NORTH WALL  IN THE BATHROOM  LOCATED AT APT 2, 1st STORY, 2nd APARTMENT FROM NORTH AT EAST",B,VIOLATION CLOSED,2014-11-18,2014-11-18
10209495,827688,STATEN ISLAND,10310.0,2014-04-15,2014-05-22,2014-06-21,"SECTION 27-2026 ADMIN. CODE:  REPAIR BY CLOSING SO AS TO BE GAS TIGHT ALL OPENINGS IN THE WASTELINE UNDER SINK  IN THE KITCHEN  LOCATED AT APT 1, 1st STORY",B,CERTIFICATION POSTPONMENT GRANTED,2014-05-22,2014-05-22
10227361,94506,BRONX,10460.0,2014-04-22,2014-05-30,2014-06-13,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PRESUMED LEAD PAINT THAT IS PEELING OR ON A DETERIORATED SUBSURFACE USING WORK PRACTICES SET FORTH IN 28 RCNY ï¿½ï¿½11-06(B)(2)          CEILING IN THE BATHROOM  LOCATED AT APT A32, 3rd STORY, 1st APARTMENT FROM NORTH AT EAST , SECTION ''1967'',  AT  SOUTHEAST",C,VIOLATION CLOSED,2014-07-02,2014-07-02
10227362,94506,BRONX,10460.0,2014-04-22,2014-05-30,2014-06-13,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PRESUMED LEAD PAINT THAT IS PEELING OR ON A DETERIORATED SUBSURFACE USING WORK PRACTICES SET FORTH IN 28 RCNY ï¿½ï¿½11-06(B)(2)          CEILING IN THE 1st ROOM  FROM EAST AT SOUTH LOCATED AT APT A32, 3rd STORY, 1st APARTMENT FROM NORTH AT EAST , SECTION ''1967'',  AT  SOUTHEAST",C,VIOLATION CLOSED,2014-07-02,2014-07-02
10227363,94506,BRONX,10460.0,2014-04-22,2014-05-30,2014-06-13,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PRESUMED LEAD PAINT THAT IS PEELING OR ON A DETERIORATED SUBSURFACE USING WORK PRACTICES SET FORTH IN 28 RCNY ï¿½ï¿½11-06(B)(2)          CEILING IN THE PRIVATE HALLWAY  LOCATED AT APT A32, 3rd STORY, 1st APARTMENT FROM NORTH AT EAST , SECTION ''1967'',  AT  SOUTHEAST",C,VIOLATION CLOSED,2014-07-02,2014-07-02
10264357,47480,BRONX,10462.0,2014-06-02,2014-09-07,2014-11-06,"SECTION 27-2005 ADM CODE  PROPERLY REPAIR THE BROKEN OR DEFECTIVE SINK BASE CABINET   IN THE  KITCHEN  LOCATED AT APT 7H, 7th STORY, 2nd APARTMENT FROM SOUTH AT WEST",A,VIOLATION CLOSED,2019-11-25,2019-11-25
10264358,47480,BRONX,10462.0,2014-06-02,2014-09-07,2014-11-06,"SECTION 27-2026 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE CONNECTION AT SINK DRAIN LINE   IN THE  KITCHEN  LOCATED AT APT 7H, 7th STORY, 2nd APARTMENT FROM SOUTH AT WEST",A,VIOLATION CLOSED,2019-11-25,2019-11-25
10319698,4138,MANHATTAN,10039.0,2014-07-23,2014-08-29,2014-09-28,"SECTION 27-2018  ADMIN. CODE:  ABATE THE NUISANCE CONSISTING OF MICE LOCATED AT APT 2B, 2nd STORY",B,VIOLATION CLOSED,2015-06-09,2015-06-09
10319699,4138,MANHATTAN,10039.0,2014-07-23,2014-08-29,2014-09-28,"SECTION 27-2018  ADMIN. CODE:  ABATE THE NUISANCE CONSISTING OF ROACHES LOCATED AT APT 2B, 2nd STORY",B,VIOLATION CLOSED,2015-06-09,2015-06-09
10324889,327134,BROOKLYN,11226.0,2014-07-25,2014-08-26,2014-09-09,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ï¿½ï¿½11-06(B)(2)           1st RADIATOR  FROM EAST AT SOUTH WALL,         SOUTH WALL IN THE  1st ROOM  FROM NORTH LOCATED AT APT C5, 3rd STORY, 1st APARTMENT FROM SOUTH AT WEST",C,VIOLATION CLOSED,2016-03-18,2016-03-18
10324891,327134,BROOKLYN,11226.0,2014-07-25,2014-08-26,2014-09-09,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PRESUMED LEAD PAINT THAT IS PEELING OR ON A DETERIORATED SUBSURFACE USING WORK PRACTICES SET FORTH IN 28 RCNY ï¿½ï¿½11-06(B)(2)          1st RADIATOR  FROM SOUTH AT WEST WALL IN THE  3rd ROOM  FROM NORTH LOCATED AT APT C5, 3rd STORY, 1st APARTMENT FROM SOUTH AT WEST",C,VIOLATION CLOSED,2014-08-25,2014-08-25
10339918,117130,BRONX,10458.0,2014-08-06,2014-09-08,2014-09-22,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ï¿½ï¿½11-06(B)(2)           SOUTH WALL IN THE BATHROOM  LOCATED AT APT C8, 3rd STORY, 1st APARTMENT FROM NORTH AT EAST",C,DEFECT LETTER ISSUED,2019-10-02,2019-10-02
10349852,117455,BRONX,10460.0,2014-08-18,2014-09-26,2014-10-26,"SECTION 27-2005, 2006, 2037 HMC: PROPERLY REPAIR AND ABATE UNSAFE ELECTRIC WIRING CONDITION CONSISTING OF EXPOSED ELECTRICAL WIRES AT LIGHT FIXTURE AT CEILNG  IN THE 2nd ROOM  FROM EAST AT SOUTH LOCATED AT APT 2, 3rd STORY, 1st APARTMENT FROM WEST AT NORTH",B,VIOLATION CLOSED,2015-08-31,2015-08-31
10355092,108495,BRONX,10468.0,2014-08-21,2014-09-22,2014-10-06,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ï¿½ï¿½11-06(B)(2)           1st CLOSET  FROM EAST AT SOUTH WALL DOOR FRAME,         1st DOOR FRAME  FROM NORTH AT EAST WALL,         SOUTH WALL,         EAST WALL,         WEST WALL,         1st WINDOW FRAME  FROM SOUTH AT WEST WALL,         2nd WINDOW FRAME  FROM SOUTH AT WEST WALL IN THE 5th ROOM  FROM EAST LOCATED AT APT 3F, 3rd STORY, 2nd APARTMENT FROM WEST AT NORTH , SECTION ''2623'', 1st  FROM SOUTH AT WEST",C,VIOLATION CLOSED,2018-03-02,2018-03-02
10355093,108495,BRONX,10468.0,2014-08-21,2014-09-22,2014-10-06,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ï¿½ï¿½11-06(B)(2)           1st WINDOW FRAME  FROM WEST AT NORTH WALL IN THE KITCHEN  LOCATED AT APT 3F, 3rd STORY, 2nd APARTMENT FROM WEST AT NORTH , SECTION ''2623'', 1st  FROM SOUTH AT WEST",C,VIOLATION CLOSED,2018-03-02,2018-03-02
10428136,383387,BROOKLYN,11213.0,2014-10-23,2014-11-24,2014-12-08,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ï¿½ï¿½11-06(B)(2)           1st DOOR FRAME  FROM NORTH AT EAST WALL,         1st WINDOW FRAME  FROM SOUTH AT WEST WALL IN THE KITCHEN  LOCATED AT APT D6, 4th STORY, 1st APARTMENT FROM SOUTH AT WEST",C,VIOLATION CLOSED,2015-01-26,2015-01-26
10428138,383387,BROOKLYN,11213.0,2014-10-23,2014-11-24,2014-12-08,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ï¿½ï¿½11-06(B)(2)           1st DOOR FRAME  FROM WEST AT NORTH WALL,         SOUTH WALL,         EAST WALL IN THE 4th ROOM  FROM NORTH LOCATED AT APT D6, 4th STORY, 1st APARTMENT FROM SOUTH AT WEST",C,VIOLATION CLOSED,2015-01-26,2015-01-26
10428139,383387,BROOKLYN,11213.0,2014-10-23,2014-11-24,2014-12-08,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ï¿½ï¿½11-06(B)(2)           1st DOOR FRAME  FROM EAST AT SOUTH WALL,         WEST WALL,         1st WINDOW FRAME  FROM SOUTH AT WEST WALL,         2nd WINDOW FRAME  FROM SOUTH AT WEST WALL IN THE 1st ROOM  FROM NORTH LOCATED AT APT D6, 4th STORY, 1st APARTMENT FROM SOUTH AT WEST",C,VIOLATION CLOSED,2015-01-26,2015-01-26
10428140,383387,BROOKLYN,11213.0,2014-10-23,2014-11-24,2014-12-08,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ï¿½ï¿½11-06(B)(2)           1st DOOR FRAME  FROM NORTH AT EAST WALL,         1st WINDOW FRAME  FROM SOUTH AT WEST WALL IN THE BATHROOM  LOCATED AT APT D6, 4th STORY, 1st APARTMENT FROM SOUTH AT WEST",C,VIOLATION CLOSED,2015-01-26,2015-01-26
10833685,27596,MANHATTAN,10034.0,2015-08-22,2015-09-22,2015-10-06,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PRESUMED LEAD PAINT THAT IS PEELING OR ON A DETERIORATED SUBSURFACE USING WORK PRACTICES SET FORTH IN 28 RCNY ï¿½ï¿½11-06(B)(2)          1st RISER  FROM EAST AT SOUTH WALL IN THE KITCHEN  LOCATED AT APT 2G, 2nd STORY, 2nd APARTMENT FROM WEST AT NORTH",C,VIOLATION CLOSED,2015-09-30,2015-09-30
10833686,27596,MANHATTAN,10034.0,2015-08-22,2015-09-22,2015-10-06,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ï¿½ï¿½11-06(B)(2)           SOUTH WALL,         1st WINDOW FRAME  FROM EAST AT SOUTH WALL IN THE KITCHEN  LOCATED AT APT 2G, 2nd STORY, 2nd APARTMENT FROM WEST AT NORTH",C,VIOLATION CLOSED,2015-09-30,2015-09-30
10996979,512674,QUEENS,11435.0,2015-11-09,2015-12-15,2016-01-14,"SECTION 27-2018  ADMIN. CODE:  ABATE THE NUISANCE CONSISTING OF ROACHES LOCATED AT APT 2NDFL, 2nd STORY, 2nd APARTMENT FROM WEST AT NORTH",B,VIOLATION CLOSED,2019-08-08,2019-08-08
11126421,37466,MANHATTAN,10025.0,2016-02-22,2016-03-22,2016-04-05,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ï¿½ï¿½11-06(B)(2)           BASEBOARD AT NORTH WALL,         BASEBOARD AT EAST WALL,         1st CLOSET  FROM EAST AT SOUTH WALL DOOR,         1st CLOSET  FROM EAST AT SOUTH WALL DOOR FRAME,         SOUTH WALL IN THE PRIVATE HALLWAY  LOCATED AT APT 61, 6th STORY, 2nd APARTMENT FROM WEST AT NORTH",C,DEFECT LETTER ISSUED,2019-02-20,2019-02-20
11127111,37466,MANHATTAN,10025.0,2016-02-22,2016-03-23,2016-04-06,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ï¿½ï¿½11-06(B)(2)           BASEBOARD AT NORTH WALL,         1st DOOR  FROM SOUTH AT WEST WALL,         1st DOOR FRAME  FROM SOUTH AT WEST WALL,         SOUTH WALL IN THE 1st ROOM  FROM EAST AT SOUTH LOCATED AT APT 61, 6th STORY, 2nd APARTMENT FROM WEST AT NORTH",C,DEFECT LETTER ISSUED,2019-02-20,2019-02-20
11127113,37466,MANHATTAN,10025.0,2016-02-22,2016-03-23,2016-04-06,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ï¿½ï¿½11-06(B)(2)           BASEBOARD AT EAST WALL,         1st DOOR FRAME  FROM SOUTH AT WEST WALL,         WEST WALL,         1st WINDOW FRAME  FROM WEST AT NORTH WALL,         2nd WINDOW FRAME  FROM WEST AT NORTH WALL IN THE 1st ROOM  FROM EAST AT NORTH LOCATED AT APT 61, 6th STORY, 2nd APARTMENT FROM WEST AT NORTH",C,DEFECT LETTER ISSUED,2019-02-20,2019-02-20
11127114,37466,MANHATTAN,10025.0,2016-02-22,2016-03-23,2016-04-06,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ï¿½ï¿½11-06(B)(2)           BASEBOARD AT EAST WALL,         BASEBOARD AT WEST WALL,         EAST WALL,         WEST WALL IN THE FOYER  LOCATED AT APT 61, 6th STORY, 2nd APARTMENT FROM WEST AT NORTH",C,DEFECT LETTER ISSUED,2019-02-20,2019-02-20
11127115,37466,MANHATTAN,10025.0,2016-02-22,2016-03-23,2016-04-06,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ï¿½ï¿½11-06(B)(2)           1st DOOR FRAME  FROM NORTH AT EAST WALL,         WEST WALL IN THE KITCHEN  LOCATED AT APT 61, 6th STORY, 2nd APARTMENT FROM WEST AT NORTH",C,DEFECT LETTER ISSUED,2019-02-20,2019-02-20
11152418,67273,BRONX,10458.0,2016-03-09,2016-04-11,2016-04-25,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ï¿½ï¿½11-06(B)(2)           NORTH WALL,         SOUTH WALL IN THE 3rd ROOM  FROM NORTH AT WEST LOCATED AT APT 4, 2nd STORY, 1st APARTMENT FROM SOUTH AT WEST",C,VIOLATION CLOSED,2016-06-17,2016-06-17
11152419,67273,BRONX,10458.0,2016-03-09,2016-04-11,2016-04-25,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ï¿½ï¿½11-06(B)(2)           1st DOOR FRAME  FROM WEST AT NORTH WALL,         1st WINDOW FRAME  FROM NORTH AT EAST WALL IN THE 3rd ROOM  FROM NORTH AT EAST LOCATED AT APT 4, 2nd STORY, 1st APARTMENT FROM SOUTH AT WEST",C,VIOLATION CLOSED,2016-06-17,2016-06-17
11223988,269865,BROOKLYN,11203.0,2016-05-04,2016-06-03,2016-06-17,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ï¿½ï¿½11-06(B)(2)           EAST WALL IN THE 1st ROOM  FROM EAST LOCATED AT APT 4B, 4th STORY, 1st APARTMENT FROM SOUTH AT WEST",C,VIOLATION CLOSED,2019-02-20,2019-02-20
11385454,87508,BRONX,10467.0,2016-09-09,2016-10-10,2016-11-07,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PRESUMED LEAD PAINT THAT IS PEELING OR ON A DETERIORATED SUBSURFACE USING WORK PRACTICES SET FORTH IN 28 RCNY ï¿½ï¿½11-06(B)(2)          CEILING IN THE BATHROOM  LOCATED AT APT 35, 3rd STORY, 2nd APARTMENT FROM EAST AT SOUTH",C,VIOLATION CLOSED,2018-02-04,2018-02-04
11696907,689603,QUEENS,11385.0,2017-03-17,2017-04-17,2017-05-01,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ï¿½ï¿½ï¿½ï¿½11-06(B)(2)           1st CLOSET  FROM WEST AT NORTH WALL WALL IN THE KITCHEN  LOCATED AT APT 3R, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH",C,VIOLATION CLOSED,2017-10-19,2017-10-19
11746806,806375,BRONX,10456.0,2017-04-17,2017-05-19,2017-06-02,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ï¿½ï¿½11-06(B)(2)           1st CLOSET  FROM WEST AT NORTH WALL DOOR FRAME IN THE PRIVATE HALLWAY  LOCATED AT APT 1D, 1st STORY, 1st APARTMENT FROM NORTH AT EAST",C,VIOLATION CLOSED,2018-10-05,2018-10-05
11808491,58090,BRONX,10472.0,2017-05-30,2017-06-30,2017-07-14,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ï¿½ï¿½11-06(B)(2)           1st DOOR  FROM SOUTH AT WEST WALL,         1st DOOR FRAME  FROM SOUTH AT WEST WALL,         1st WINDOW FRAME  FROM NORTH AT EAST WALL,         2nd WINDOW FRAME  FROM NORTH AT EAST WALL IN THE 1st ROOM  FROM EAST LOCATED AT APT 4F, 4th STORY, 2nd APARTMENT FROM NORTH AT EAST",C,VIOLATION CLOSED,2018-10-05,2018-10-05
11928878,969339,STATEN ISLAND,10309.0,2017-08-14,2017-09-20,2017-10-20,"SECTION 27-2005 ADMIN. CODE:  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN UNIFORM COLOR AT CEILING  IN THE PRIVATE HALLWAY  LOCATED AT APT 1, 1st STORY",B,VIOLATION CLOSED,2018-05-01,2018-05-01
11929273,37466,MANHATTAN,10025.0,2017-08-14,2017-09-13,2017-09-27,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ï¿½ï¿½11-06(B)(2)           1st DOOR  FROM NORTH AT EAST WALL,         1st DOOR FRAME  FROM NORTH AT EAST WALL,         SOUTH WALL,         EAST WALL,         WEST WALL,         1st WINDOW FRAME  FROM SOUTH AT WEST WALL IN THE 2nd ROOM  FROM NORTH LOCATED AT APT 43, 4th STORY, 2nd APARTMENT FROM NORTH AT EAST",C,FIRST NO ACCESS TO RE- INSPECT VIOLATION,2019-02-26,2019-02-26
12002291,116869,BRONX,10453.0,2017-10-03,2017-11-01,2017-11-15,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PRESUMED LEAD PAINT THAT IS PEELING OR ON A DETERIORATED SUBSURFACE USING WORK PRACTICES SET FORTH IN 28 RCNY ï¿½ï¿½11-06(B)(2)          CEILING,         1st RISER  FROM SOUTH AT WEST WALL,         EAST WALL IN THE KITCHEN  LOCATED AT APT 3F, 3rd STORY, 1st APARTMENT FROM NORTH AT EAST",C,VIOLATION CLOSED,2018-03-02,2018-03-02
12140394,81910,BRONX,10468.0,2017-12-07,2018-01-08,2018-01-22,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PRESUMED LEAD PAINT THAT IS PEELING OR ON A DETERIORATED SUBSURFACE USING WORK PRACTICES SET FORTH IN 28 RCNY ï¿½ï¿½11-06(B)(2)          1st DOOR FRAME  FROM EAST AT SOUTH WALL IN THE FOYER  LOCATED AT APT C34, 3rd STORY, 1st APARTMENT FROM WEST AT NORTH",C,DEFECT LETTER ISSUED,2019-02-20,2019-02-20
12355802,21838,MANHATTAN,10032.0,2018-04-25,2018-05-25,2018-06-08,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ï¿½ï¿½11-06(B)(2)           1st DOOR FRAME  FROM SOUTH AT WEST WALL IN THE 3rd ROOM  FROM EAST LOCATED AT APT 34, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH",C,VIOLATION CLOSED,2018-06-16,2018-06-16
12355803,21838,MANHATTAN,10032.0,2018-04-25,2018-05-25,2018-06-08,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ï¿½ï¿½11-06(B)(2)           1st DOOR FRAME  FROM WEST AT NORTH WALL,         SOUTH WALL,         EAST WALL IN THE BATHROOM  LOCATED AT APT 34, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH",C,VIOLATION CLOSED,2018-06-16,2018-06-16
